id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
926,909279010,90,rl,0.0,8145,pave,,ir1,hls,allpub,corner,gtl,crawfor,norm,norm,duplex,2.5unf,7,6,1940,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,lwq,246.0,unf,0.0,674.0,920.0,gasa,ex,y,sbrkr,1240,1240,0,2480,0.0,0.0,2,1,5,2,ta,13,typ,2,gd,detchd,1940.0,unf,2.0,400.0,ta,ta,y,0,0,57,0,0,0,,,,0,7,2009,wd ,205000
2158,907295040,20,rl,73.0,17227,pave,,ir2,lvl,allpub,culdsac,mod,collgcr,norm,norm,1fam,1story,8,5,1999,2000,gable,compshg,vinylsd,vinylsd,brkface,158.0,gd,ta,pconc,gd,ta,gd,glq,915.0,unf,0.0,426.0,1341.0,gasa,ex,y,sbrkr,1341,0,0,1341,1.0,0.0,1,1,1,1,gd,5,typ,1,ta,attchd,1999.0,rfn,2.0,482.0,ta,ta,y,240,84,0,0,0,0,,,,0,1,2007,wd ,246900
1555,911102090,70,c (all),60.0,5280,pave,,reg,lvl,allpub,corner,gtl,idotrr,feedr,norm,1fam,2story,4,7,1895,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,stone,po,fa,no,unf,0.0,unf,0.0,173.0,173.0,gasa,ex,n,sbrkr,825,536,0,1361,0.0,0.0,1,0,2,1,ta,6,typ,0,,detchd,1895.0,unf,1.0,185.0,fa,ta,y,0,123,0,0,0,0,,,,0,7,2008,wd ,89000
278,908102300,50,rl,89.0,11792,pave,,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,4,5,1948,1950,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,744.0,744.0,gasa,ex,n,fusef,792,328,0,1120,0.0,0.0,1,0,2,1,fa,5,typ,0,,detchd,1956.0,unf,2.0,480.0,ta,fa,p,0,0,0,0,160,0,,,,0,6,2010,wd ,64000
2522,533253160,120,rl,40.0,3876,pave,,ir1,lvl,allpub,inside,gtl,greens,norm,norm,twnhs,1story,8,5,1978,1978,gable,compshg,wd sdng,plywood,none,0.0,gd,ta,cblock,gd,ta,gd,glq,652.0,rec,526.0,48.0,1226.0,gasa,ta,y,sbrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,gd,4,typ,1,ta,attchd,1978.0,fin,2.0,484.0,ta,ta,y,133,60,0,0,0,0,,,,0,7,2006,wd ,170000
434,528110090,60,rl,107.0,13891,pave,,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9,5,2008,2009,hip,compshg,vinylsd,vinylsd,stone,424.0,ex,ta,pconc,ex,ta,gd,unf,0.0,unf,0.0,1734.0,1734.0,gasa,ex,y,sbrkr,1734,1088,0,2822,0.0,0.0,3,1,4,1,ex,12,typ,1,gd,builtin,2009.0,rfn,3.0,1020.0,ta,ta,y,52,170,0,0,192,0,,,,0,1,2009,new,582933
2683,903234030,30,rm,50.0,6000,pave,,reg,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1story,6,6,1925,1980,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,brktil,ta,ta,no,blq,397.0,unf,0.0,706.0,1103.0,gasa,gd,y,sbrkr,1103,0,0,1103,0.0,0.0,1,0,2,1,gd,5,typ,1,gd,detchd,1976.0,unf,2.0,440.0,ta,ta,y,166,120,0,0,0,0,,mnprv,,0,7,2006,wd ,110500
2173,908127070,20,rl,80.0,8240,pave,,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,6,6,1960,1960,hip,compshg,hdboard,hdboard,stone,198.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1179.0,1179.0,gasa,gd,y,sbrkr,1179,0,0,1179,0.0,0.0,1,0,2,1,ta,5,min2,0,,attchd,1960.0,fin,2.0,622.0,ta,ta,p,0,0,0,0,0,0,,gdprv,,0,6,2007,wd ,110000
894,908201040,20,rl,50.0,9405,pave,,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,9,1947,2008,hip,compshg,vinylsd,vinylsd,none,0.0,ta,ex,cblock,ta,ta,no,unf,0.0,unf,0.0,698.0,698.0,gasa,ex,y,sbrkr,698,0,0,698,0.0,1.0,1,0,2,1,ta,4,typ,0,,NA,1923.0,,0.0,0.0,,,y,0,200,0,0,0,0,,,,0,6,2009,wd ,118000
1066,528170070,60,rl,85.0,10625,pave,,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,7,5,2003,2004,gable,compshg,vinylsd,vinylsd,brkface,292.0,gd,ta,pconc,gd,ta,no,glq,866.0,unf,0.0,132.0,998.0,gasa,ex,y,sbrkr,1006,1040,0,2046,1.0,0.0,2,1,3,1,gd,8,typ,1,gd,builtin,2003.0,rfn,3.0,871.0,ta,ta,y,320,62,0,0,0,0,,,,0,8,2008,wd ,284000
1261,535402120,60,rl,70.0,9247,pave,,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,2story,6,6,1962,1962,gable,compshg,hdboard,hdboard,brkface,318.0,ta,ta,cblock,ta,ta,no,rec,319.0,unf,0.0,539.0,858.0,gasa,ex,y,sbrkr,858,858,0,1716,0.0,0.0,1,1,4,1,ta,8,typ,1,gd,attchd,1962.0,fin,2.0,490.0,ta,ta,y,0,84,0,0,120,0,,,,0,3,2008,wd ,171000
537,531369010,60,rl,96.0,10628,pave,,ir1,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,2story,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,gd,unf,0.0,unf,0.0,835.0,835.0,gasa,ex,y,sbrkr,871,941,0,1812,0.0,0.0,2,1,3,1,gd,8,typ,0,,builtin,2004.0,rfn,2.0,478.0,ta,ta,y,146,91,0,0,0,0,,,,0,1,2009,wd ,193000
2301,923275010,20,rl,0.0,11000,pave,,ir2,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,1story,5,6,1976,2003,gable,compshg,plywood,plywood,none,0.0,ta,ta,pconc,gd,ta,no,lwq,1090.0,unf,0.0,0.0,1090.0,gasa,ta,y,sbrkr,1178,0,0,1178,1.0,0.0,1,1,3,1,ta,6,typ,0,,attchd,1976.0,unf,2.0,502.0,ta,ta,y,0,44,0,0,88,0,,mnprv,,0,6,2007,wd ,135000
2854,909253080,70,rl,54.0,9399,pave,,reg,bnk,allpub,inside,gtl,crawfor,norm,norm,1fam,2.5unf,7,8,1919,1950,gable,compshg,metalsd,stucco,none,0.0,ta,ta,brktil,ta,ta,mn,unf,0.0,unf,0.0,818.0,818.0,gasa,ta,y,sbrkr,818,818,0,1636,0.0,0.0,1,1,4,1,gd,7,typ,1,gd,detchd,1919.0,unf,1.0,288.0,fa,ta,n,0,0,212,0,0,0,,,,0,9,2006,wd ,167000
2649,902128020,20,rm,60.0,7200,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,4,5,1950,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,576.0,576.0,gasa,ex,y,sbrkr,864,0,0,864,0.0,0.0,1,0,2,1,ta,5,typ,0,,detchd,1952.0,rfn,1.0,528.0,ta,ta,y,0,0,0,0,115,0,,,,0,8,2006,cod,105000
2776,907180120,20,rl,78.0,10264,pave,,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,brkface,183.0,gd,ta,pconc,gd,ta,av,alq,1162.0,unf,0.0,426.0,1588.0,gasa,ex,y,sbrkr,1588,0,0,1588,0.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,1999.0,rfn,2.0,472.0,ta,ta,y,158,29,0,0,0,0,,,,0,8,2006,wd ,214000
2403,528172150,60,rl,0.0,13215,pave,,ir1,lvl,allpub,corner,gtl,nridght,norm,norm,1fam,2story,8,5,2004,2004,gable,compshg,vinylsd,vinylsd,brkface,112.0,gd,ta,pconc,gd,ta,no,glq,994.0,unf,0.0,426.0,1420.0,gasa,ex,y,sbrkr,1426,488,0,1914,1.0,0.0,2,1,3,1,gd,9,typ,1,ta,builtin,2004.0,rfn,3.0,746.0,ta,ta,y,168,127,0,0,0,0,,,,0,2,2006,wd ,279000
2355,527375160,80,rl,81.0,10530,pave,,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,slvl,6,6,1975,2000,gable,compshg,plywood,plywood,brkface,248.0,ta,ta,cblock,ta,fa,no,alq,548.0,unf,0.0,127.0,675.0,gasa,ta,y,sbrkr,1109,766,0,1875,0.0,0.0,3,0,3,1,gd,8,typ,1,ta,attchd,1975.0,rfn,2.0,485.0,ta,ta,y,48,28,0,0,0,0,,,,0,6,2006,wd ,184500
1983,902201130,50,rm,50.0,6000,pave,,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,3,7,1948,2002,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,331.0,unf,0.0,318.0,649.0,gasa,ex,y,sbrkr,679,504,0,1183,0.0,0.0,1,1,2,1,ta,6,typ,0,,detchd,1981.0,unf,1.0,308.0,ta,ta,y,0,176,0,0,0,0,,,,0,6,2007,wd ,120000
547,531450120,60,rl,70.0,7703,pave,,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,6,6,1992,1992,gable,compshg,hdboard,hdboard,none,0.0,gd,gd,pconc,gd,gd,no,glq,52.0,rec,364.0,400.0,816.0,gasa,ex,y,sbrkr,833,897,0,1730,0.0,0.0,2,1,3,1,gd,6,typ,0,,attchd,1992.0,rfn,2.0,528.0,ta,ta,y,0,91,0,0,168,0,,,,0,11,2009,wd ,171500
1842,533208070,160,fv,35.0,4251,pave,pave,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,2story,7,5,2006,2007,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,625.0,625.0,gasa,ex,y,sbrkr,625,625,0,1250,0.0,0.0,2,1,2,1,gd,5,typ,0,,detchd,2006.0,rfn,2.0,528.0,ta,ta,y,0,54,0,0,0,0,,,,0,6,2007,new,164700
2748,906204180,60,rl,88.0,12128,pave,,ir1,bnk,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,6,4,1989,1989,gable,compshg,hdboard,hdboard,brkface,232.0,gd,ta,cblock,gd,ta,no,alq,549.0,unf,0.0,319.0,868.0,gasa,ex,y,sbrkr,1313,1246,0,2559,0.0,0.0,2,1,4,1,ex,9,typ,1,ta,attchd,1989.0,rfn,2.0,506.0,ta,ta,y,0,245,0,0,168,0,,mnprv,,0,11,2006,wd ,209000
2425,528228430,120,rm,0.0,3072,pave,,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,7,5,2004,2004,hip,compshg,vinylsd,vinylsd,brkface,18.0,gd,ta,pconc,gd,ta,no,glq,1059.0,unf,0.0,306.0,1365.0,gasa,ex,y,sbrkr,1548,0,0,1548,1.0,0.0,2,0,2,1,gd,7,typ,1,ta,attchd,2004.0,fin,2.0,388.0,ta,ta,y,143,20,0,0,0,0,,,,0,9,2006,wd ,225000
2837,908227040,50,rl,58.0,8410,pave,,reg,lvl,allpub,fr2,gtl,edwards,feedr,norm,1fam,1.5fin,5,3,1910,1996,gambrel,compshg,wd sdng,vinylsd,none,0.0,ta,fa,pconc,ta,ta,no,unf,0.0,unf,0.0,658.0,658.0,gasa,ta,y,sbrkr,658,526,0,1184,0.0,0.0,1,0,5,1,ta,8,typ,0,,NA,1923.0,,0.0,0.0,,,n,0,151,0,0,0,0,,,,0,5,2006,wd ,81000
2456,528429100,20,rl,49.0,15218,pave,,ir1,lvl,allpub,culdsac,gtl,somerst,rran,norm,1fam,1story,8,5,2006,2006,gable,compshg,vinylsd,vinylsd,,0.0,gd,ta,pconc,ex,gd,no,glq,1562.0,unf,0.0,108.0,1670.0,gasa,ex,y,sbrkr,1670,0,0,1670,1.0,0.0,2,1,2,1,gd,6,typ,1,gd,attchd,2006.0,rfn,3.0,928.0,ta,ta,y,0,240,200,0,0,0,,,,0,9,2006,new,336820
2114,906402070,60,rl,0.0,14364,pave,,ir1,low,allpub,inside,mod,sawyerw,norm,norm,1fam,2story,7,5,1988,1989,gable,compshg,plywood,plywood,brkface,128.0,gd,ta,cblock,gd,ta,gd,glq,1065.0,unf,0.0,92.0,1157.0,gasa,ex,y,sbrkr,1180,882,0,2062,1.0,0.0,2,1,3,1,ta,7,typ,1,gd,attchd,1988.0,fin,2.0,454.0,ta,ta,y,60,55,0,0,154,0,,,,0,4,2007,wd ,277000
1890,534278190,20,rl,70.0,8680,pave,,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,7,1960,1960,hip,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,894.0,894.0,gasa,ta,y,sbrkr,894,0,0,894,0.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1965.0,unf,1.0,312.0,ta,ta,y,0,0,0,0,0,0,,,,0,1,2007,wd ,117600
621,534477110,50,rl,80.0,9600,pave,,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1.5fin,6,8,1950,2005,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,blq,120.0,unf,0.0,736.0,856.0,gasa,ex,y,sbrkr,1112,556,0,1668,0.0,0.0,1,1,3,1,ta,6,min2,0,,attchd,1950.0,unf,1.0,271.0,ta,ta,y,0,0,0,0,0,0,,mnprv,,0,9,2009,wd ,140000
1427,906412050,20,rl,91.0,11778,pave,,reg,lvl,allpub,inside,gtl,collgcr,posn,norm,1fam,1story,9,5,2008,2008,hip,compshg,vinylsd,vinylsd,stone,402.0,ex,ta,pconc,ex,ta,av,glq,1153.0,unf,0.0,598.0,1751.0,gasa,ex,y,sbrkr,1766,0,0,1766,1.0,0.0,2,1,3,1,ex,8,typ,2,gd,attchd,2008.0,fin,3.0,874.0,ta,ta,y,216,36,0,0,0,0,,,,0,12,2008,new,395039
1728,528218010,60,rl,59.0,15810,pave,,ir1,lvl,allpub,inside,gtl,gilbert,rran,norm,1fam,2story,6,5,2007,2007,gable,compshg,vinylsd,vinylsd,,0.0,gd,ta,cblock,gd,ta,no,unf,0.0,unf,0.0,768.0,768.0,gasa,ex,y,sbrkr,768,728,0,1496,0.0,0.0,3,0,3,1,gd,7,typ,0,,attchd,2007.0,unf,2.0,572.0,ta,ta,y,100,0,0,0,0,0,,,,0,5,2007,new,181755
2472,531367010,20,rl,91.0,11024,pave,,ir1,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,1story,7,5,2005,2006,gable,compshg,vinylsd,vinylsd,brkface,118.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1400.0,1400.0,gasa,ex,y,sbrkr,1400,0,0,1400,0.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2005.0,rfn,2.0,612.0,ta,ta,y,144,55,0,0,0,0,,,,0,10,2006,new,186800
610,534402170,60,rl,0.0,8970,pave,,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,2story,5,6,1965,1965,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,388.0,unf,0.0,356.0,744.0,gasa,ta,y,sbrkr,825,1315,0,2140,0.0,0.0,2,1,4,1,ta,7,typ,1,ta,attchd,1965.0,fin,2.0,549.0,ta,ta,y,0,40,264,0,0,0,,mnprv,,0,6,2009,wd ,177500
1950,535379060,30,rl,60.0,10800,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,4,6,1927,2007,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,656.0,656.0,gasa,ta,y,sbrkr,968,0,0,968,0.0,0.0,2,0,4,1,ta,5,typ,0,,detchd,1928.0,unf,1.0,216.0,fa,fa,y,0,0,0,0,0,0,,,,0,8,2007,wd ,64500
94,533205060,120,fv,25.0,4835,pave,,ir1,lvl,allpub,culdsac,gtl,somerst,norm,norm,twnhse,1story,7,5,2004,2005,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,ex,ta,av,glq,1298.0,unf,0.0,190.0,1488.0,gasa,ex,y,sbrkr,1488,0,0,1488,1.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2004.0,fin,2.0,506.0,ta,ta,y,168,50,0,0,0,0,,,,0,3,2010,wd ,260000
1745,528228555,20,rl,53.0,3710,pave,,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,1fam,1story,7,5,2007,2007,gable,compshg,vinylsd,vinylsd,brkface,16.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1266.0,1266.0,gasa,ex,y,sbrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2007.0,fin,2.0,388.0,ta,ta,y,100,16,0,0,0,0,,,,0,8,2007,new,185485
744,903231130,30,rm,51.0,6120,pave,,reg,lvl,allpub,corner,gtl,brkside,norm,norm,1fam,1story,5,7,1931,1993,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,blq,209.0,unf,0.0,506.0,715.0,gasa,ta,y,fusea,875,0,0,875,1.0,0.0,1,0,2,1,ta,5,typ,0,,detchd,1931.0,unf,1.0,180.0,fa,ta,y,48,0,0,0,0,0,,,,0,11,2009,wd ,105000
1859,533254100,80,rl,80.0,9600,pave,,reg,lvl,allpub,fr2,gtl,veenker,feedr,norm,1fam,slvl,6,7,1976,1994,hip,compshg,plywood,plywood,brkface,360.0,gd,gd,cblock,ta,ta,no,unf,0.0,unf,0.0,528.0,528.0,gasa,ex,y,sbrkr,1094,761,0,1855,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,1976.0,rfn,2.0,512.0,ta,ta,y,113,100,0,0,0,0,,,,0,8,2007,wd ,187000
2343,527301010,20,rl,91.0,14145,pave,,reg,lvl,allpub,corner,gtl,nwames,norm,norm,1fam,1story,7,7,1984,1998,gable,compshg,wd sdng,wd sdng,none,0.0,gd,ta,cblock,gd,ta,mn,alq,213.0,unf,0.0,995.0,1208.0,gasa,ex,y,sbrkr,1621,0,0,1621,1.0,0.0,2,0,3,1,gd,8,typ,0,,attchd,1984.0,rfn,2.0,440.0,ta,ta,y,108,45,0,0,0,0,,,shed,400,5,2006,wd ,202500
1713,528172050,20,rl,70.0,9926,pave,,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,1story,7,5,2005,2006,gable,compshg,vinylsd,vinylsd,brkface,210.0,gd,ta,pconc,gd,ta,mn,glq,1178.0,unf,0.0,436.0,1614.0,gasa,ex,y,sbrkr,1614,0,0,1614,1.0,0.0,2,0,3,1,gd,7,typ,0,,attchd,2005.0,rfn,3.0,878.0,ta,ta,y,100,38,0,0,0,0,,,,0,5,2007,wd ,245700
1816,531451150,160,rl,50.0,8012,pave,,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,twnhse,2story,6,5,1980,1980,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,630.0,630.0,gasa,ex,y,sbrkr,630,636,0,1266,0.0,0.0,1,1,2,1,ta,5,typ,2,ta,attchd,1980.0,rfn,1.0,283.0,ta,ta,y,340,0,0,0,0,0,,mnprv,,0,7,2007,wd ,128000
2390,528120110,60,rl,80.0,10240,pave,,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,8,5,2005,2005,gable,compshg,vinylsd,vinylsd,brkface,178.0,gd,ta,pconc,gd,ta,mn,unf,0.0,unf,0.0,1030.0,1030.0,gasa,gd,y,sbrkr,1038,1060,0,2098,0.0,0.0,2,1,3,1,ex,8,typ,1,gd,attchd,2005.0,rfn,3.0,878.0,ta,ta,y,192,52,0,0,0,0,,,,0,3,2006,wd ,275500
364,527166010,60,rl,0.0,10762,pave,,ir1,lvl,allpub,culdsac,gtl,gilbert,norm,norm,1fam,2story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,none,344.0,gd,ta,pconc,gd,ta,no,glq,694.0,unf,0.0,284.0,978.0,gasa,ex,y,sbrkr,1005,978,0,1983,0.0,0.0,2,1,3,1,gd,9,typ,1,ta,attchd,1999.0,fin,2.0,490.0,ta,ta,y,0,0,0,0,0,0,,,,0,5,2009,wd ,225000
684,535453100,80,rl,80.0,8000,pave,,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,slvl,5,5,1959,1959,gable,compshg,brkface,plywood,none,0.0,ta,ta,cblock,gd,ta,av,glq,433.0,rec,95.0,0.0,528.0,gasa,ta,y,sbrkr,1183,0,0,1183,1.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1959.0,rfn,1.0,288.0,ta,ta,y,0,0,0,0,0,0,,gdwo,,0,7,2009,wd ,138000
32,527451410,160,rm,21.0,1680,pave,,reg,lvl,allpub,inside,gtl,brdale,norm,norm,twnhs,2story,6,5,1971,1971,gable,compshg,hdboard,imstucc,brkface,381.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,525.0,525.0,gasa,ta,y,sbrkr,525,567,0,1092,0.0,0.0,1,1,3,1,ta,6,typ,0,,detchd,1971.0,unf,1.0,264.0,ta,ta,y,0,0,0,0,0,0,,,,0,3,2010,wd ,88000
1698,528110100,60,rl,105.0,13693,pave,,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9,5,2006,2006,hip,compshg,vinylsd,vinylsd,brkface,772.0,ex,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,2153.0,2153.0,gasa,ex,y,sbrkr,2069,574,0,2643,0.0,0.0,2,1,3,1,ex,9,typ,1,gd,builtin,2006.0,fin,3.0,694.0,ta,ta,y,414,84,0,0,0,0,,,,0,3,2007,wd ,380000
1129,528482020,20,fv,85.0,10625,pave,,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,8,5,2007,2007,gable,compshg,vinylsd,vinylsd,brkface,292.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1660.0,1660.0,gasa,ex,y,sbrkr,1660,0,0,1660,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2007.0,fin,3.0,660.0,ta,ta,y,133,120,0,0,0,0,,,,0,6,2008,wd ,256000
165,535456110,20,rl,60.0,7200,pave,,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,5,7,1951,2000,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,mn,blq,234.0,rec,486.0,180.0,900.0,gasa,ta,y,sbrkr,900,0,0,900,0.0,1.0,1,0,3,1,gd,5,typ,0,,detchd,2005.0,unf,2.0,576.0,ta,ta,y,222,32,0,0,0,0,,,,0,5,2010,wd ,134800
935,909451140,160,rm,24.0,1612,pave,,reg,lvl,allpub,inside,gtl,blueste,norm,norm,twnhs,2story,6,6,1980,1980,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,gd,ta,no,unf,0.0,unf,0.0,561.0,561.0,gasa,ta,y,sbrkr,561,668,0,1229,0.0,0.0,1,1,2,1,ta,5,typ,1,ta,attchd,1980.0,fin,2.0,462.0,ta,ta,y,154,0,0,0,0,0,,mnprv,,0,7,2009,wd ,121000
1802,528480020,60,fv,84.0,10207,pave,,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,7,6,2007,2007,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,874.0,874.0,gasa,ex,y,sbrkr,874,887,0,1761,0.0,0.0,3,0,3,1,gd,7,typ,0,,attchd,2007.0,fin,2.0,578.0,ta,ta,y,144,105,0,0,0,0,,,,0,8,2007,new,227875
250,906378100,20,rl,64.0,10475,pave,,ir1,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,1story,8,5,2008,2008,gable,compshg,vinylsd,vinylsd,stone,72.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1694.0,1694.0,gasa,ex,y,sbrkr,1694,0,0,1694,0.0,0.0,2,0,3,1,gd,7,typ,0,,attchd,2008.0,rfn,3.0,776.0,ta,ta,y,160,33,0,0,0,0,,,,0,2,2010,wd ,245350
2668,902401090,90,rm,33.0,5976,pave,,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,duplex,2story,5,7,1920,1950,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,624.0,624.0,gasa,gd,n,fusea,624,624,0,1248,0.0,0.0,2,0,2,2,ta,8,typ,0,,NA,1923.0,,0.0,0.0,,,n,0,130,256,0,0,0,,,,0,12,2006,wd ,93500
236,905426060,30,rl,85.0,10625,pave,,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1story,5,5,1920,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,alq,108.0,unf,0.0,350.0,458.0,gasa,fa,n,sbrkr,835,0,0,835,0.0,0.0,1,0,2,1,ta,5,typ,0,,basment,1920.0,unf,1.0,366.0,fa,ta,y,0,0,77,0,0,0,,,shed,400,5,2010,cod,83000
2117,906426195,60,rl,0.0,53107,pave,,ir2,low,allpub,corner,mod,clearcr,feedr,norm,1fam,2story,6,5,1992,1992,gable,compshg,hdboard,hdboard,none,0.0,gd,ta,pconc,gd,ta,av,glq,985.0,unf,0.0,595.0,1580.0,gasa,ex,y,sbrkr,1079,874,0,1953,1.0,0.0,2,1,3,1,gd,9,typ,2,fa,attchd,1992.0,fin,2.0,501.0,ta,ta,y,216,231,0,0,0,0,,,,0,6,2007,wd ,240000
2029,903430040,45,rm,40.0,5680,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,5,4,1901,1950,gable,compshg,asbshng,asbshng,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,592.0,592.0,gasa,ta,n,fusea,933,240,0,1173,0.0,0.0,2,0,3,1,ta,7,typ,0,,detchd,1920.0,unf,1.0,240.0,ta,fa,y,0,25,77,0,0,0,,mnprv,,0,9,2007,wd ,113000
636,535175050,20,rl,66.0,12400,pave,,ir1,lvl,allpub,inside,gtl,names,feedr,norm,1fam,1story,6,7,1958,1998,hip,compshg,wd sdng,wd sdng,brkface,176.0,ta,ta,cblock,ta,fa,no,rec,585.0,unf,0.0,630.0,1215.0,gasa,ta,y,fusea,1215,0,0,1215,0.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1958.0,unf,1.0,297.0,ta,ta,y,0,0,0,0,234,0,,,,0,6,2009,wd ,155000
